id,tag,population,geometry,centroid,area_id,area_distance,area_time,fastest_id,fastest_distance,fastest_time,area_levels,fastest_levels
1593,15_15_2,759,"MULTIPOLYGON (((-58.44626740902515 -34.59491985399077, -58.44555454727782 -34.59556133030352, -58.44663334270646 -34.59630988657836, -58.44731630534637 -34.59569389422956, -58.44807029528113 -34.59501388993998, -58.44912849214617 -34.59578939463837, -58.4500611897348 -34.59647290172063, -58.45019428741662 -34.59657108826732, -58.45098446111785 -34.59585867414032, -58.45155393656463 -34.59534525672352, -58.45170452357603 -34.59520949042614, -58.45133086228975 -34.59494761494901, -58.45076168901645 -34.59454881256806, -58.4507466451822 -34.59453855950648, -58.45059607007303 -34.59440249867752, -58.45054829226775 -34.59435932615236, -58.45047691344785 -34.59433965129443, -58.45043228038836 -34.5943241052214, -58.45031188885959 -34.59428086799987, -58.45017329190367 -34.59423131501905, -58.45006347244686 -34.59418613593728, -58.4499219406058 -34.59412784021926, -58.44978510800586 -34.59406565943525, -58.44964768876086 -34.59400056438537, -58.44952260243064 -34.59393984158612, -58.44939927811683 -34.59387960452497, -58.44927536675573 -34.59381888159919, -58.44913618680042 -34.59375135740274, -58.44900287969722 -34.59368626208051, -58.44887015994313 -34.5936221380283, -58.44874096404051 -34.59355898558401, -58.44861235563467 -34.59349583307013, -58.44847200231889 -34.59342733662749, -58.44833341088346 -34.59336029725478, -58.44819540713934 -34.59329228644405, -58.44805094366885 -34.5932223320016, -58.44791352725171 -34.59315674931567, -58.44777434932921 -34.59309019490906, -58.447639869486 -34.59302655497245, -58.44749423225802 -34.59295708539811, -58.44734742067865 -34.59288761550148, -58.44720060943396 -34.59281765975259, -58.44705438564034 -34.59274818957657, -58.44690522598055 -34.5926767761448, -58.4467496067958 -34.59260293331104, -58.44667145027494 -34.59256525938028, -58.44658405867909 -34.59264621519508, -58.44596363228989 -34.59322115439187, -58.44582078992487 -34.59335346387971, -58.44701901528622 -34.59424344747998, -58.44626740902515 -34.59491985399077)))",POINT (-58.44841417311243 -34.59469491395105),3,2.335,490,3,2.335,490,1,1
1594,15_15_3,1044,"MULTIPOLYGON (((-58.44731630534637 -34.59569389422956, -58.44663334270646 -34.59630988657836, -58.44772033234647 -34.59706406825463, -58.44837305537038 -34.59647320817506, -58.44822361040497 -34.59636339753173, -58.44731630534637 -34.59569389422956)))",POINT (-58.4475067406265 -34.59638260156579),3,2.4019999999999997,451,3,2.4019999999999997,451,1,1
1595,15_15_4,988,"MULTIPOLYGON (((-58.44912849214617 -34.59578939463837, -58.44807029528113 -34.59501388993998, -58.44731630534637 -34.59569389422956, -58.44822361040497 -34.59636339753173, -58.44837305537038 -34.59647320817506, -58.44772033234647 -34.59706406825463, -58.44785853853944 -34.59716000435768, -58.44880972611043 -34.59781929681021, -58.44989428560577 -34.59857113462974, -58.45002929328443 -34.5984508623922, -58.45049487566259 -34.59803251340559, -58.45125252307437 -34.59735164497638, -58.45019428741662 -34.59657108826732, -58.4500611897348 -34.59647290172063, -58.44912849214617 -34.59578939463837)))",POINT (-58.44922069325913 -34.59687912403462),3,2.164,409,3,2.164,409,1,1
1596,15_15_5,849,"MULTIPOLYGON (((-58.45049487566259 -34.59803251340559, -58.45002929328443 -34.5984508623922, -58.44989428560577 -34.59857113462974, -58.45004135324623 -34.59867305531334, -58.45093875581556 -34.5992867602867, -58.4518189991531 -34.5990055635249, -58.45270128064236 -34.5987237267395, -58.45298838919848 -34.59863205625113, -58.45368763345899 -34.59840865057233, -58.45421806862992 -34.59823917500724, -58.45548410339963 -34.59783473375784, -58.45479481488256 -34.59735270054787, -58.45381633521988 -34.59666845173779, -58.4537674542423 -34.59663422148616, -58.45365521548721 -34.59655568903711, -58.45282007176562 -34.59598863036044, -58.45260726394216 -34.59584410026518, -58.45208372228993 -34.59547573159779, -58.45188650122491 -34.59533697646238, -58.45170452357603 -34.59520949042614, -58.45155393656463 -34.59534525672352, -58.45098446111785 -34.59585867414032, -58.45019428741662 -34.59657108826732, -58.45125252307437 -34.59735164497638, -58.45049487566259 -34.59803251340559)))",POINT (-58.45230365041224 -34.59741409359521),3,2.147,480,3,2.147,480,1,1
1597,15_15_6,881,"MULTIPOLYGON (((-58.45368763345899 -34.59840865057233, -58.45298838919848 -34.59863205625113, -58.45270128064236 -34.5987237267395, -58.4518189991531 -34.5990055635249, -58.45093875581556 -34.5992867602867, -58.45124183867147 -34.59949405061128, -58.45209352746036 -34.60007640348076, -58.45205230035744 -34.60012041566161, -58.45267917371034 -34.60054731608128, -58.45308744109354 -34.600825387725, -58.45403888328969 -34.6014733005879, -58.45449501628434 -34.6009771864275, -58.45488061692251 -34.60055775909677, -58.4551750745216 -34.6002375540856, -58.45588578382987 -34.59946446758873, -58.45658208560183 -34.59870708096298, -58.45656497068798 -34.59865750072704, -58.45623639426648 -34.59759004813939, -58.45605762631236 -34.59765151979398, -58.45592050567928 -34.59769531676616, -58.45548410339963 -34.59783473375784, -58.45421806862992 -34.59823917500724, -58.45368763345899 -34.59840865057233)))",POINT (-58.45408052842881 -34.59942063630658),4,4.522,825,3,2.1630000000000003,455,2,1
1598,15_15_7,858,"MULTIPOLYGON (((-58.45658208560183 -34.59870708096298, -58.45588578382987 -34.59946446758873, -58.4551750745216 -34.6002375540856, -58.45488061692251 -34.60055775909677, -58.45449501628434 -34.6009771864275, -58.45403888328969 -34.6014733005879, -58.45499204356267 -34.60212240330141, -58.45517131633572 -34.60224453180921, -58.45595262842394 -34.60277311869161, -58.45601965445783 -34.60281847621058, -58.456414710606 -34.60238960769805, -58.4568242427416 -34.60194510417667, -58.45706996248964 -34.60189286025335, -58.4569465754973 -34.60153544652719, -58.45613912667321 -34.6009439043491, -58.45624695997993 -34.6008270042253, -58.45685051455343 -34.60016884045255, -58.45698509076404 -34.60002208064078, -58.45689926130576 -34.59973164291294, -58.45658208560183 -34.59870708096298)))",POINT (-58.45578499924206 -34.60099847750745),4,4.2989999999999995,846,7,2.8289999999999997,515,2,1
1599,15_15_8,666,"MULTIPOLYGON (((-58.45499204356267 -34.60212240330141, -58.45403888328969 -34.6014733005879, -58.45308744109354 -34.600825387725, -58.45267917371034 -34.60054731608128, -58.45205230035744 -34.60012041566161, -58.45209352746036 -34.60007640348076, -58.45124183867147 -34.59949405061128, -58.45035510067103 -34.60045083179844, -58.45122255140505 -34.60101833252762, -58.45186314060268 -34.60143742116706, -58.45227745757242 -34.60170845349599, -58.45324857941052 -34.60234369756962, -58.45404189038458 -34.60286264935363, -58.45421213630669 -34.60297386270884, -58.45499204356267 -34.60212240330141)))",POINT (-58.45265498850711 -34.60124004446563),3,1.901,373,3,1.901,373,1,1
1600,15_15_9,1037,"MULTIPOLYGON (((-58.45847394698892 -34.60449181807048, -58.45819765698192 -34.60429215278874, -58.45742244857571 -34.60376766533744, -58.45601965445783 -34.60281847621058, -58.45595262842394 -34.60277311869161, -58.45517131633572 -34.60224453180921, -58.45499204356267 -34.60212240330141, -58.45421213630669 -34.60297386270884, -58.45505587803923 -34.60352513650982, -58.45518277667782 -34.60360796442242, -58.45680420581822 -34.60466541731374, -58.45656331284378 -34.60498626255556, -58.45808010205566 -34.60459279350657, -58.45847394698892 -34.60449181807048)))",POINT (-58.45620741282981 -34.60360703128352),4,4.06,723,3,2.374,432,2,1
1601,15_16_1,863,"MULTIPOLYGON (((-58.45518277667782 -34.60360796442242, -58.45505587803923 -34.60352513650982, -58.45421213630669 -34.60297386270884, -58.45363937644809 -34.60359919727581, -58.45353775416924 -34.60370968681552, -58.45450729106717 -34.60434034290933, -58.45580337971379 -34.6051834124635, -58.45656331284378 -34.60498626255556, -58.45680420581822 -34.60466541731374, -58.45518277667782 -34.60360796442242)))",POINT (-58.45514101500066 -34.60415288673703),4,3.822,676,3,1.723,372,2,1
1602,15_16_10,805,"MULTIPOLYGON (((-58.44822421568549 -34.60612806571768, -58.4475512036706 -34.60686132120394, -58.4467722903977 -34.60633817435556, -58.44656372491423 -34.60619609939812, -58.44602655802014 -34.60690147599309, -58.44587873984621 -34.60709477275079, -58.44567775718151 -34.60735743069037, -58.44586444544206 -34.60744203719756, -58.446247447132 -34.60761561700902, -58.44662726539694 -34.6075210162368, -58.44704004740607 -34.60741817877346, -58.44906160831394 -34.60691459995308, -58.44906198875864 -34.60691418199971, -58.44929007812851 -34.60685772359399, -58.44928997255867 -34.60685765131507, -58.45023698660005 -34.6066217570223, -58.45065597803168 -34.60651510498487, -58.45073877108516 -34.60649405600659, -58.45104992609916 -34.60641485780767, -58.45150758608966 -34.60629841743042, -58.45201507382475 -34.60616726084862, -58.45167900604934 -34.60593179962734, -58.45156300858847 -34.6058569975669, -58.45141038964871 -34.60575845873046, -58.45059390093257 -34.60523505099918, -58.44961807963682 -34.60460943384326, -58.44892609496754 -34.60536340006441, -58.44822421568549 -34.60612806571768)))",POINT (-58.44895120779619 -34.60625784033451),3,1.2890000000000001,277,3,1.2890000000000001,277,0,0
1603,15_16_11,763,"MULTIPOLYGON (((-58.44656372491423 -34.60619609939812, -58.44558520546023 -34.60552946228368, -58.44487530245822 -34.60622523171239, -58.44475722681395 -34.60633493680805, -58.44464579583937 -34.60643844535673, -58.44416726104762 -34.60692289869129, -58.44513147805282 -34.60717509296342, -58.44526349103758 -34.6072191276205, -58.44567775718151 -34.60735743069037, -58.44587873984621 -34.60709477275079, -58.44602655802014 -34.60690147599309, -58.44656372491423 -34.60619609939812)))",POINT (-58.44545551040348 -34.6065036208837),3,1.426,272,3,1.426,272,0,0
1604,15_16_2,848,"MULTIPOLYGON (((-58.45122255140505 -34.60101833252762, -58.45035510067103 -34.60045083179844, -58.45025100769903 -34.60056321988901, -58.44966426668205 -34.60119001354514, -58.45054032222795 -34.60175991443211, -58.45159932048226 -34.60244884435889, -58.45256823192253 -34.60307909338015, -58.45353775416924 -34.60370968681552, -58.45363937644809 -34.60359919727581, -58.45421213630669 -34.60297386270884, -58.45404189038458 -34.60286264935363, -58.45324857941052 -34.60234369756962, -58.45227745757242 -34.60170845349599, -58.45186314060268 -34.60143742116706, -58.45122255140505 -34.60101833252762)))",POINT (-58.45193848035362 -34.60207890199239),3,1.785,361,3,1.785,361,1,1
1605,15_16_3,1065,"MULTIPOLYGON (((-58.44862935407818 -34.60230705377707, -58.44853897134654 -34.60240535691117, -58.44765498375574 -34.60335275177977, -58.44817370694491 -34.60368388347595, -58.44830358000169 -34.60376678931947, -58.44854927487083 -34.60392428878733, -58.44952006497484 -34.6028690759518, -58.44972607392222 -34.60299903252668, -58.45059780902821 -34.60354195952516, -58.4507044346929 -34.60360838101213, -58.45158418845116 -34.60415355530471, -58.45256823192253 -34.60307909338015, -58.45159932048226 -34.60244884435889, -58.45054032222795 -34.60175991443211, -58.44966426668205 -34.60119001354514, -58.44959654555191 -34.60126247384391, -58.44874384425245 -34.60218248473095, -58.44862935407818 -34.60230705377707)))",POINT (-58.45014563640168 -34.60277564816612),3,1.506,295,3,1.506,295,0,0
1606,15_16_4,745,"MULTIPOLYGON (((-58.45353775416924 -34.60370968681552, -58.45256823192253 -34.60307909338015, -58.45158418845116 -34.60415355530471, -58.45256853837105 -34.60476359352793, -58.45355188068095 -34.60537291942293, -58.45440388023723 -34.60445252324129, -58.45450729106717 -34.60434034290933, -58.45353775416924 -34.60370968681552)))",POINT (-58.45304736475446 -34.60423250991719),3,2.246,432,3,2.246,432,1,1
1607,15_16_5,642,"MULTIPOLYGON (((-58.45580337971379 -34.6051834124635, -58.45450729106717 -34.60434034290933, -58.45440388023723 -34.60445252324129, -58.45355188068095 -34.60537291942293, -58.45400182461675 -34.60565176558376, -58.45498237189744 -34.60539675157381, -58.45552460038643 -34.6052557230425, -58.45580337971379 -34.6051834124635)))",POINT (-58.45457880002202 -34.60507469107412),4,3.7110000000000003,619,3,1.6119999999999999,315,2,1
1608,15_16_6,794,"MULTIPOLYGON (((-58.45256853837105 -34.60476359352793, -58.45158418845116 -34.60415355530471, -58.45150155898583 -34.60424383283854, -58.45059390093257 -34.60523505099918, -58.45141038964871 -34.60575845873046, -58.45156300858847 -34.6058569975669, -58.45167900604934 -34.60593179962734, -58.45201507382475 -34.60616726084862, -58.45242826885499 -34.60606046135861, -58.45295883666399 -34.60592310537213, -58.4530692259189 -34.60589431024201, -58.45400182461675 -34.60565176558376, -58.45355188068095 -34.60537291942293, -58.45256853837105 -34.60476359352793)))",POINT (-58.45211802463417 -34.60527154265225),4,3.752,682,3,1.7830000000000001,387,2,1
1609,15_16_7,848,"MULTIPOLYGON (((-58.45059780902821 -34.60354195952516, -58.44972607392222 -34.60299903252668, -58.44952006497484 -34.6028690759518, -58.44854927487083 -34.60392428878733, -58.44961807963682 -34.60460943384326, -58.45059390093257 -34.60523505099918, -58.45150155898583 -34.60424383283854, -58.45158418845116 -34.60415355530471, -58.4507044346929 -34.60360838101213, -58.45059780902821 -34.60354195952516)))",POINT (-58.45006532191866 -34.60404863833147),3,1.507,311,3,1.507,311,1,1
1610,15_16_8,839,"MULTIPOLYGON (((-58.44854927487083 -34.60392428878733, -58.44830358000169 -34.60376678931947, -58.44817370694491 -34.60368388347595, -58.44765498375574 -34.60335275177977, -58.44693684087337 -34.60412233803711, -58.44698376540777 -34.60415157054291, -58.44630361623826 -34.60482199920716, -58.44571776253812 -34.60539954636393, -58.44558520546023 -34.60552946228368, -58.44656372491423 -34.60619609939812, -58.44716682343908 -34.60540410580514, -58.44747471533428 -34.60499983368487, -58.4475524118242 -34.6048987128001, -58.4477745891399 -34.60464499825734, -58.44784553039123 -34.6046892339283, -58.44892609496754 -34.60536340006441, -58.44961807963682 -34.60460943384326, -58.44854927487083 -34.60392428878733)))",POINT (-58.44755142533505 -34.60472777992686),3,1.652,311,3,1.652,311,1,1
1611,15_16_9,735,"MULTIPOLYGON (((-58.44784553039123 -34.6046892339283, -58.4477745891399 -34.60464499825734, -58.4475524118242 -34.6048987128001, -58.44747471533428 -34.60499983368487, -58.44716682343908 -34.60540410580514, -58.44656372491423 -34.60619609939812, -58.4467722903977 -34.60633817435556, -58.4475512036706 -34.60686132120394, -58.44822421568549 -34.60612806571768, -58.44892609496754 -34.60536340006441, -58.44784553039123 -34.6046892339283)))",POINT (-58.44771607910861 -34.60574814043536),3,1.166,246,3,1.166,246,0,0
1612,15_17_1,732,"MULTIPOLYGON (((-58.44379289621068 -34.60061901199291, -58.44365886545292 -34.60050898694532, -58.44278222362331 -34.59979283365898, -58.44182326943456 -34.6006610164649, -58.44283300603266 -34.60148776587349, -58.44379289621068 -34.60061901199291)))",POINT (-58.44280801373514 -34.60064015471984),3,1.4069999999999998,290,3,1.4069999999999998,290,0,0
1613,15_17_10,912,"MULTIPOLYGON (((-58.44104859103713 -34.60518443292726, -58.44088942868633 -34.60508094999838, -58.44003324592361 -34.60452422376311, -58.43928537980104 -34.60560581323058, -58.44014157056893 -34.60584056076549, -58.44033507222068 -34.60589362653786, -58.44146525626191 -34.6062034879134, -58.4415997379745 -34.60623907595114, -58.44282404436408 -34.60657147701622, -58.4429800752824 -34.60661234892599, -58.44385297959636 -34.60572301707433, -58.44372966632091 -34.60564010754047, -58.44333418071957 -34.60537031700616, -58.44282356183626 -34.6050219824062, -58.44202452286864 -34.60581913299108, -58.44104859103713 -34.60518443292726)))",POINT (-58.44159289804183 -34.60566512636482),3,0.772,190,3,0.772,190,0,0
1614,15_17_11,822,"MULTIPOLYGON (((-58.43943095630699 -34.60344567255628, -58.43939022127275 -34.60350264313559, -58.43902140798502 -34.60386738717128, -58.43916711123606 -34.60396108086037, -58.44003324592361 -34.60452422376311, -58.44088942868633 -34.60508094999838, -58.44104859103713 -34.60518443292726, -58.44187029408631 -34.60436771432126, -58.44082651985489 -34.60365060325931, -58.44069861489091 -34.60356191494602, -58.44014935903063 -34.60318088479141, -58.44008794349066 -34.60320622649631, -58.43943095630699 -34.60344567255628)))",POINT (-58.44046992495667 -34.60413087652904),3,0.637,155,3,0.637,155,0,0
1615,15_17_12,730,"MULTIPOLYGON (((-58.43902140798502 -34.60386738717128, -58.43884871047039 -34.60375629301113, -58.4376598786198 -34.6043220620565, -58.43717457912286 -34.60455302651979, -58.43797499893633 -34.6049596854722, -58.43851628098441 -34.60523466341402, -58.43920166022824 -34.60558283853073, -58.43928537980104 -34.60560581323058, -58.44003324592361 -34.60452422376311, -58.43916711123606 -34.60396108086037, -58.43902140798502 -34.60386738717128)))",POINT (-58.43876843752126 -34.60463936362254),3,0.988,238,3,0.988,238,0,0
1616,15_17_2,584,"MULTIPOLYGON (((-58.4420462751802 -34.6019021580564, -58.44216072469111 -34.60198041978546, -58.44226163341353 -34.6020542423506, -58.44248814646138 -34.60221999059978, -58.44302358149957 -34.60199535127256, -58.44330186167063 -34.60187172915759, -58.44347256071139 -34.60179372503905, -58.4444538791432 -34.60145731362034, -58.44471119530314 -34.60137248943863, -58.44379289621068 -34.60061901199291, -58.44283300603266 -34.60148776587349, -58.44182326943456 -34.6006610164649, -58.44108911828646 -34.60129837776536, -58.44182793609276 -34.60175281945194, -58.4420462751802 -34.6019021580564)))",POINT (-58.44283375583881 -34.60140254060289),3,1.3459999999999999,275,3,1.3459999999999999,275,0,0
1617,15_17_3,854,"MULTIPOLYGON (((-58.44330186167063 -34.60187172915759, -58.44302358149957 -34.60199535127256, -58.44248814646138 -34.60221999059978, -58.44339719625639 -34.60285009125342, -58.44424375628113 -34.60342313122788, -58.44435190816822 -34.60349709399329, -58.44496084576067 -34.6028894850111, -58.44569765199196 -34.60210315163111, -58.44472147769044 -34.60147988941169, -58.44487175145045 -34.60131962366354, -58.44471119530314 -34.60137248943863, -58.4444538791432 -34.60145731362034, -58.44347256071139 -34.60179372503905, -58.44330186167063 -34.60187172915759)))",POINT (-58.44420466344522 -34.60235110364297),3,1.181,229,3,1.181,229,0,0
1618,15_17_4,1006,"MULTIPOLYGON (((-58.44496084576067 -34.6028894850111, -58.44435190816822 -34.60349709399329, -58.44532051467863 -34.60416007769414, -58.44594700506124 -34.60350471807351, -58.44693684087337 -34.60412233803711, -58.44765498375574 -34.60335275177977, -58.44667545894119 -34.60272739214676, -58.44569765199196 -34.60210315163111, -58.44496084576067 -34.6028894850111)))",POINT (-58.44596799674285 -34.6032327657163),3,1.094,237,3,1.094,237,0,0
1619,15_17_5,879,"MULTIPOLYGON (((-58.44466043802871 -34.60489951672805, -58.44455496993237 -34.60500788543708, -58.44385297959636 -34.60572301707433, -58.4429800752824 -34.60661234892599, -58.44416726104762 -34.60692289869129, -58.44464579583937 -34.60643844535673, -58.44475722681395 -34.60633493680805, -58.44487530245822 -34.60622523171239, -58.44558520546023 -34.60552946228368, -58.44571776253812 -34.60539954636393, -58.44630361623826 -34.60482199920716, -58.44698376540777 -34.60415157054291, -58.44693684087337 -34.60412233803711, -58.44594700506124 -34.60350471807351, -58.44532051467863 -34.60416007769414, -58.44466043802871 -34.60489951672805)))",POINT (-58.44504782813802 -34.60526507828534),3,1.0759999999999998,210,3,1.0759999999999998,210,0,0
1620,15_17_6,711,"MULTIPOLYGON (((-58.44333418071957 -34.60537031700616, -58.44372966632091 -34.60564010754047, -58.44385297959636 -34.60572301707433, -58.44455496993237 -34.60500788543708, -58.44466043802871 -34.60489951672805, -58.44532051467863 -34.60416007769414, -58.44435190816822 -34.60349709399329, -58.44364217969991 -34.60420525133956, -58.44282356183626 -34.6050219824062, -58.44333418071957 -34.60537031700616)))",POINT (-58.44408517831441 -34.60461159513252),3,0.973,207,3,0.973,207,0,0
1621,15_17_7,738,"MULTIPOLYGON (((-58.44435190816822 -34.60349709399329, -58.44424375628113 -34.60342313122788, -58.44339719625639 -34.60285009125342, -58.44248814646138 -34.60221999059978, -58.44225322238772 -34.60231671569523, -58.44219896341049 -34.60233818627915, -58.44148107040034 -34.60263159580571, -58.44139708298319 -34.60266623037148, -58.4426902771842 -34.60355275041685, -58.44364217969991 -34.60420525133956, -58.44435190816822 -34.60349709399329)))",POINT (-58.44295480029786 -34.60315697031102),3,1.339,276,3,1.339,276,0,0
1622,15_17_8,594,"MULTIPOLYGON (((-58.44139708298319 -34.60266623037148, -58.44128617859354 -34.60271198734037, -58.44014935903063 -34.60318088479141, -58.44069861489091 -34.60356191494602, -58.44082651985489 -34.60365060325931, -58.44187029408631 -34.60436771432126, -58.4426902771842 -34.60355275041685, -58.44139708298319 -34.60266623037148)))",POINT (-58.4415019665987 -34.6034584804308),3,0.985,208,3,0.985,208,0,0
1623,15_17_9,678,"MULTIPOLYGON (((-58.44364217969991 -34.60420525133956, -58.4426902771842 -34.60355275041685, -58.44187029408631 -34.60436771432126, -58.44104859103713 -34.60518443292726, -58.44202452286864 -34.60581913299108, -58.44282356183626 -34.6050219824062, -58.44364217969991 -34.60420525133956)))",POINT (-58.44234987101637 -34.60469023914028),3,0.8370000000000001,169,3,0.8370000000000001,169,0,0
1624,15_18_1,570,"MULTIPOLYGON (((-58.44278222362331 -34.59979283365898, -58.44188379843312 -34.59905892311738, -58.44176995232682 -34.59896882975406, -58.44081202015474 -34.59983299066673, -58.44182326943456 -34.6006610164649, -58.44278222362331 -34.59979283365898)))",POINT (-58.44179724494541 -34.59981382607634),3,1.538,320,3,1.538,320,1,1
1625,15_18_10,582,"MULTIPOLYGON (((-58.43902140798502 -34.60386738717128, -58.43939022127275 -34.60350264313559, -58.43943095630699 -34.60344567255628, -58.43977320493648 -34.60300425872088, -58.4385107745825 -34.60219426599168, -58.43784810112459 -34.60292324495813, -58.43773972748419 -34.60304287525001, -58.43884871047039 -34.60375629301113, -58.43902140798502 -34.60386738717128)))",POINT (-58.43876811165084 -34.60303377388912),3,1.305,299,3,1.305,299,0,0
1626,15_18_11,657,"MULTIPOLYGON (((-58.43697684316514 -34.60388521339362, -58.43661618454851 -34.60428339125411, -58.43705331182735 -34.60449137905707, -58.43717457912286 -34.60455302651979, -58.4376598786198 -34.6043220620565, -58.43884871047039 -34.60375629301113, -58.43773972748419 -34.60304287525001, -58.43697684316514 -34.60388521339362)))",POINT (-58.43768035548788 -34.60384064253533),3,1.006,250,3,1.006,250,0,0
1627,15_18_12,560,"MULTIPOLYGON (((-58.43773972748419 -34.60304287525001, -58.43647706149968 -34.60223060783404, -58.43566878342686 -34.6030484906026, -58.43697684316514 -34.60388521339362, -58.43773972748419 -34.60304287525001)))",POINT (-58.43671305740915 -34.60305385187984),3,1.188,292,3,1.188,292,0,0
1628,15_18_13,546,"MULTIPOLYGON (((-58.43566878342686 -34.6030484906026, -58.43514838270328 -34.60357494338559, -58.43533802772679 -34.60367513068223, -58.43661618454851 -34.60428339125411, -58.43697684316514 -34.60388521339362, -58.43566878342686 -34.6030484906026)))",POINT (-58.4360640465197 -34.60367999022215),3,0.813,157,3,0.813,157,0,0
1629,15_18_2,500,"MULTIPOLYGON (((-58.44081202015474 -34.59983299066673, -58.43995595532014 -34.60060518761723, -58.44108911828646 -34.60129837776536, -58.44182326943456 -34.6006610164649, -58.44081202015474 -34.59983299066673)))",POINT (-58.44090554216667 -34.60058741810288),3,1.535,320,3,1.535,320,1,1
1630,15_18_3,714,"MULTIPOLYGON (((-58.43976383670012 -34.59897459616191, -58.43894524851717 -34.59973411662622, -58.43876490760915 -34.59987436845491, -58.43995595532014 -34.60060518761723, -58.44081202015474 -34.59983299066673, -58.44176995232682 -34.59896882975406, -58.44166623933116 -34.59888676650849, -58.44069281272979 -34.5981126213205, -58.43976383670012 -34.59897459616191)))",POINT (-58.44029703546379 -34.59938509214653),3,1.669,352,3,1.669,352,1,1
1631,15_18_4,467,"MULTIPOLYGON (((-58.43876490760915 -34.59987436845491, -58.43810532684846 -34.60058313766689, -58.43931060206055 -34.60131452931311, -58.43995595532014 -34.60060518761723, -58.43876490760915 -34.59987436845491)))",POINT (-58.43903303789799 -34.60059432552153),3,1.39,324,3,1.39,324,1,1
1632,15_18_5,490,"MULTIPOLYGON (((-58.44108911828646 -34.60129837776536, -58.43995595532014 -34.60060518761723, -58.43931060206055 -34.60131452931311, -58.44051359918301 -34.6020445000523, -58.44108911828646 -34.60129837776536)))",POINT (-58.44021390671177 -34.60131879757201),3,1.6130000000000002,342,3,1.6130000000000002,342,1,1
1633,15_18_6,517,"MULTIPOLYGON (((-58.44051359918301 -34.6020445000523, -58.43977320493648 -34.60300425872088, -58.43943095630699 -34.60344567255628, -58.44008794349066 -34.60320622649631, -58.44014935903063 -34.60318088479141, -58.44128617859354 -34.60271198734037, -58.44139708298319 -34.60266623037148, -58.44148107040034 -34.60263159580571, -58.44219896341049 -34.60233818627915, -58.44225322238772 -34.60231671569523, -58.44248814646138 -34.60221999059978, -58.44226163341353 -34.6020542423506, -58.44216072469111 -34.60198041978546, -58.4420462751802 -34.6019021580564, -58.44182793609276 -34.60175281945194, -58.44108911828646 -34.60129837776536, -58.44051359918301 -34.6020445000523)))",POINT (-58.44100678397844 -34.60232492929236),3,0.9940000000000001,279,3,0.9940000000000001,279,0,0
1634,15_18_7,771,"MULTIPOLYGON (((-58.44051359918301 -34.6020445000523, -58.43931060206055 -34.60131452931311, -58.4385107745825 -34.60219426599168, -58.43977320493648 -34.60300425872088, -58.44051359918301 -34.6020445000523)))",POINT (-58.4395258692042 -34.60214651531084),3,0.89,244,3,0.89,244,0,0
1635,15_18_8,569,"MULTIPOLYGON (((-58.43931060206055 -34.60131452931311, -58.43810532684846 -34.60058313766689, -58.43728822037249 -34.6014098327638, -58.4385107745825 -34.60219426599168, -58.43931060206055 -34.60131452931311)))",POINT (-58.43830452342014 -34.60137989207693),3,1.031,280,3,1.031,280,0,0
1636,15_18_9,492,"MULTIPOLYGON (((-58.4385107745825 -34.60219426599168, -58.43728822037249 -34.6014098327638, -58.43647706149968 -34.60223060783404, -58.43773972748419 -34.60304287525001, -58.43784810112459 -34.60292324495813, -58.4385107745825 -34.60219426599168)))",POINT (-58.4375018689602 -34.60222177017454),3,1.158,259,3,1.158,259,0,0
1637,15_19_1,465,"MULTIPOLYGON (((-58.43810532684846 -34.60058313766689, -58.43760028617545 -34.60026429024112, -58.43622202747243 -34.6007256363166, -58.43728822037249 -34.6014098327638, -58.43810532684846 -34.60058313766689)))",POINT (-58.43723829716637 -34.60078467699906),3,1.6909999999999998,303,3,1.6909999999999998,303,1,1
1638,15_19_10,964,"MULTIPOLYGON (((-58.43347304535507 -34.60164581857078, -58.43250344035564 -34.60102330525522, -58.43187268278221 -34.60169739855277, -58.43219849130174 -34.60207242425152, -58.43347304535507 -34.60164581857078)))",POINT (-58.43257868237284 -34.60158523162308),3,1.263,238,3,1.263,238,0,0
1639,15_19_11,806,"MULTIPOLYGON (((-58.43436367428495 -34.60087388655811, -58.43328771942317 -34.60018522536217, -58.43250344035564 -34.60102330525522, -58.43347304535507 -34.60164581857078, -58.43372015212807 -34.60156312788282, -58.43436367428495 -34.60087388655811)))",POINT (-58.43343219208997 -34.60094307662171),3,1.296,258,3,1.296,258,0,0
1640,15_19_2,794,"MULTIPOLYGON (((-58.43760028617545 -34.60026429024112, -58.43693354819344 -34.5998376560632, -58.43593047375637 -34.59919579578003, -58.43514810428027 -34.60003375238509, -58.43615033183652 -34.6006732243705, -58.43605516351636 -34.60078151762195, -58.43622202747243 -34.6007256363166, -58.43760028617545 -34.60026429024112)))",POINT (-58.43626485740981 -34.60003344160348),3,1.673,322,3,1.673,322,1,1
1641,15_19_3,685,"MULTIPOLYGON (((-58.43593047375637 -34.59919579578003, -58.43485648592467 -34.59850862759139, -58.43407189758873 -34.59934706985991, -58.43514810428027 -34.60003375238509, -58.43593047375637 -34.59919579578003)))",POINT (-58.43500154590963 -34.59927130181105),3,1.798,358,3,1.798,358,1,1
